PLATFORMID,NETWORKTYPE,OBSERVATIONTIME,REPORTTYPECODE,LATITUDE,LONGITUDE,MONTH,SECURITYID,DISTRIBUTIONCD,STATIONMODE,PLATFORMHEIGHT,CALLLETTER,VERSION,WINDDIRECTION,WINDDIRECTIONQC,WINDCONDITIONS,WINDCONDITIONSQC,WINDSPEED,WINDSPEEDQC,STARTDIRECTION,ENDDIRECTION,WINDGUSTSPEED,WINDGUSTSPEEDQC,WINDMEASUREMENTMODE,CLOUDCEILING,CLOUDCEILINGQC,CEILINGDETERMINATION,CEILINGDETERMINATIONQC,CLOUDCAVOK,CLOUDCAVOKQC,VISIBILITY,VISIBILITYQC,VISIBILITYTYPE,VISIBILITYTYPEQC,AIRTEMPERATURE,AIRTEMPERATUREQC,DEWPOINTTEMPERATURE,DEWPOINTTEMPERATUREQC,SEALEVELPRESSURE,SEALEVELPRESSUREQC,OBSERVATIONPERIODPP1,OBSERVATIONPERIODPP1QC,PRECIPAMOUNT1,PRECIPAMOUNT1QC,PRECIPCONDITION1,PRECIPCONDITION1QC,OBSERVATIONPERIODPP2,OBSERVATIONPERIODPP2QC,PRECIPAMOUNT2,PRECIPAMOUNT2QC,PRECIPCONDITION2,PRECIPCONDITION2QC,OBSERVATIONPERIODPP3,OBSERVATIONPERIODPP3QC,PRECIPAMOUNT3,PRECIPAMOUNT3QC,PRECIPCONDITION3,PRECIPCONDITION3QC,OBSERVATIONPERIODPP4,OBSERVATIONPERIODPP4QC,PRECIPAMOUNT4,PRECIPAMOUNT4QC,PRECIPCONDITION4,PRECIPCONDITION4QC,PRECIPHISTDUR,PRECIPHISTDURQC,PRECIPHISTCHAR,PRECIPHISTCHARQC,PRECIPDISC,PRECIPDISCQC,PRECIPBOGUS,PRECIPBOGUSQC,PRECIPAMOUNTSD,PRECIPAMOUNTSDQC,PRECIPCONDITIONSD,PRECIPCONDITIONSDQC,DEPTHWTREQUIV,DEPTHWTREQUIVQC,DEPTHWECOND,DEPTHWECONDQC,HAILSIZE,PRECIPAMOUNTSF1,PRECIPAMOUNTSF1QC,PRECIPCONDITIONSF1,PRECIPCONDITIONSF1QC,OBSERVATIONPERIODSF1,OBSERVATIONPERIODSF1QC,PRECIPAMOUNTSF2,PRECIPAMOUNTSF2QC,PRECIPCONDITIONSF2,PRECIPCONDITIONSF2QC,OBSERVATIONPERIODSF2,OBSERVATIONPERIODSF2QC,PRECIPAMOUNTSF3,PRECIPAMOUNTSF3QC,PRECIPCONDITIONSF3,PRECIPCONDITIONSF3QC,OBSERVATIONPERIODSF3,OBSERVATIONPERIODSF3QC,PRECIPAMOUNTSF4,PRECIPAMOUNTSF4QC,PRECIPCONDITIONSF4,PRECIPCONDITIONSF4QC,OBSERVATIONPERIODSF4,OBSERVATIONPERIODSF4QC,PRESENTMANUAL1,PRESENTMANUAL1QC,PRESENTMANUAL2,PRESENTMANUAL2QC,PRESENTMANUAL3,PRESENTMANUAL3QC,PRESENTMANUAL4,PRESENTMANUAL4QC,PRESENTMANUAL5,PRESENTMANUAL5QC,PRESENTMANUAL6,PRESENTMANUAL6QC,PRESENTMANUAL7,PRESENTMANUAL7QC,PRESENTAUTOMATED1,PRESENTAUTOMATED1QC,PRESENTAUTOMATED2,PRESENTAUTOMATED2QC,PRESENTAUTOMATED3,PRESENTAUTOMATED3QC,PASTMANUAL1,PASTMANUAL1QC,WXPASTPERIOD1,WXPASTPERIOD1QC,PASTMANUAL2,PASTMANUAL2QC,WXPASTPERIOD2,WXPASTPERIOD2QC,PASTAUTOMATED1,PASTAUTOMATED1QC,WXPASTAUTOPERIOD1,WXPASTAUTOPERIOD1QC,PASTAUTOMATED2,PASTAUTOMATED2QC,WXPASTAUTOPERIOD2,WXPASTAUTOPERIOD2QC,RUNWAYENDBEARING,RUNWAYDESIGNATOR,RUNWAYVISUALRANGE,CLOUDCOVER,CLOUDCOVERQC,CLOUDCOVERLO,CLOUDCOVERLOQC,CLOUDBASEHEIGHT,CLOUDBASEHEIGHTQC,CLOUDTYPELO,CLOUDTYPELOQC,CLOUDTYPEMID,CLOUDTYPEMIDQC,CLOUDTYPEHI,CLOUDTYPEHIQC,SUNSHINE,SURFACECODE,SURFACECODEQC,SOILTEMPERATURE,SOILTEMPERATUREQC,SOILDEPTH,OBSERVATIONPERIODSOILT,OBSERVATIONPERIODSOILTQC,ALTIMETERSETTING,ALTIMETERSETTINGQC,STATIONPRESSURE,STATIONPRESSUREQC,PRESSURETENDENCY,PRESSURETENDENCYQC,PRESSURE3HOURCHG,PRESSURE3HOURCHGQC,PRESSURE24HOURCHG,PRESSURE24HOURCHGQC,PRESSURETREND,ISOBARICSURFACE,ISOBARICSURFACEQC,ISOBARICSURFACEHEIGHT,ISOBARICSURFACEHEIGHTQC,SEASURFACETEMP,SEASURFACETEMPQC,REMARKSYN,REMARKMET,REMARKAWY,HORIZONTALDATUM,VERTICALDATUM,LIGHTNINGFREQUENCY,RECEIPTDTG,INSERTIONTIME,BLKSTN
KRDM,ICAO ,1/5/1994 13:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,180,1,N,,3,1,,,,,,870,1,,,N,,16093,1,N,1,-0.6,1,-2.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,,,1013.5,1,,,,,,,,,,,,,,,,,,SLP 152/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/5/1994 14:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,,1,C,,0,1,,,,,,870,1,,,N,,16093,1,N,1,-0.6,1,-2.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,,,,,,,,,,,,,,,,,,,1013.9,1,,,,,,,,,,,,,,,,,,SLP 153/ SW-,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/5/1994 14:01,SAOSP,44.25,-121.15,1,1,A,,938,RDM,0182,150,1,N,,1.5,1,,,,,,60,1,W,,N,,1609,1,N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,,,,,,,,,,,,,,,,,,,1013.5,1,,,,,,,,,,,,,,,,,,,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/5/1994 15:07,SAOSP,44.25,-121.15,1,1,A,,938,RDM,0182,170,1,N,,1.5,1,,,,,,60,1,W,,N,,4023,1,N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,,,,,,,,,,,,,,,,,,,1014.2,1,,,,,,,,,,,,,,,,,,,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/5/1994 16:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,190,1,N,,3.6,1,,,,,,30,1,W,,N,,604,1,N,1,0,1,-1.2,1,1016.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,,,,,,,,,,,,,,,,,,,1014.6,1,,,,,,,,,,,,,,,,,,,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/5/1994 16:10,SAOSP,44.25,-121.15,1,1,A,,938,RDM,0182,260,1,N,,6.1,1,,,10.8,1,,90,1,W,,N,,4828,1,N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,,,,,,,,,,,,,,,,,,,1014.2,1,,,,,,,,,,,,,,,,,,,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/5/1994 17:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,230,1,N,,6.1,1,,,,,,60,1,W,,N,,805,1,N,1,0.5,1,-1.7,1,1016.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,,,,,,,,,,,,,,,,,,,1014.9,1,,,2,1,0.7,1,,,,,,,,,,,,,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/5/1994 17:03,SAOSP,44.25,-121.15,1,1,A,,938,RDM,0182,210,1,N,,4.6,1,,,,,,90,1,,,N,,4828,1,N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,,,,,,,,,,,,,,,,,,,1014.9,1,,,,,,,,,,,,,,,,,,SF2,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/5/1994 18:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,170,1,N,,3,1,,,,,,300,1,,,N,,16093,1,N,1,0.5,1,-1.2,1,1017.4,1,6,,3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,,,,,,,,,,,,,,,,,,,1015.6,1,,,2,1,1.2,1,,,,,,,,,,,,SE30 SWU SE-N / 21211 30 90401,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/5/1994 19:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,330,1,N,,4.1,1,,,,,,1050,1,,,N,,,,N,,,,,,1017.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,,,,,,,,,,,,,,,,,,,1016.3,1,,,,,,,,,,,,,,,,,,39/3308/001 BINOVC/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/5/1994 20:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,240,1,N,,3.6,1,,,,,,1050,1,,,N,,16093,1,N,1,1.6,1,-1.2,1,1017.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,,,,,,,,,,,,,,,,,,,1016.3,1,,,,,,,,,,,,,,,,,,SWU ALQDS/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/5/1994 21:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,250,1,N,,2.5,1,,,,,,3600,1,,,N,,56327,1,N,1,1.1,1,-1.2,1,1018.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,SWU NW-S 110,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/5/1994 22:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,300,1,N,,7.7,1,,,13.3,1,,,,,,N,,16093,1,N,1,2.7,1,-2.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.6,1,,,1,1,0.3,1,,,,,,,,,,,,CLR BLO 120 PMMM/SLP 184/WEA:SWU OBSCG CASCDS,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/5/1994 23:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,310,1,N,,5.1,1,,,,,,22000,1,,,N,,16093,1,N,1,3.3,1,-2.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,1017.6,1,,,,,,,,,,,,,,,,,,,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,280,1,N,,4.6,1,,,,,,22000,1,,,N,,16093,1,N,1,2.2,1,-2.8,1,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,1019,1,,,2,1,0.2,1,,,,,,,,,,,,SLP 202 315 38/ CASCDS OBSCD,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 1:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,320,1,N,,2.5,1,,,,,,1500,1,,,N,,16093,1,N,1,1.6,1,-2.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,,,1019.3,1,,,2,1,1.2,1,,,,,,,,,,,,SLP 212/ SWU SW-NW,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 2:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,280,1,N,,4.1,1,,,,,,22000,1,,,N,,16093,1,N,1,0.5,1,-2.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,1020,1,,,2,1,2,1,,,,,,,,,,,,SLP 220,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 3:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,280,1,N,,6.6,1,,,,,,,,,,N,,16093,1,N,1,0,1,-2.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,1,,,2,1,2,1,,,,,,,,,,,,CLR BLO 120 SLP 220/ 115,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 4:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,290,1,N,,5.6,1,,,,,,,,,,N,,16093,1,N,1,0,1,-3.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.7,1,,,2,1,2.7,1,,,,,,,,,,,,CLR BLO 120 SLP 227/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 5:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,270,1,N,,4.1,1,,,,,,,,,,N,,16093,1,N,1,0,1,-3.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021,1,,,2,1,2.7,1,,,,,,,,,,,,CLR BLO 120 SLP 227,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 6:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,270,1,N,,3,1,,,,,,,,,,N,,16093,1,N,1,0,1,-3.9,1,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.3,1,,,2,1,3.3,1,,,,,,,,,,,,CLR BLO 120 PMMM/SLP 233/ 212 38,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 7:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,270,1,N,,5.1,1,,,,,,22000,1,,,N,,16093,1,N,1,0.5,1,-2.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,1022,1,,,2,1,4,1,,,,,,,,,,,,PMMM/SLP 240/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 8:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,,1,C,,0,1,,,,,,22000,1,,,N,,16093,1,N,1,-1.7,1,-4.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,1023,1,,,2,1,4.3,1,,,,,,,,,,,,SLP 243/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 9:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,260,1,N,,4.1,1,,,,,,22000,1,,,N,,16093,1,N,1,-2.8,1,-5.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,1023,1,,,2,1,1.7,1,,,,,,,,,,,,SLP 254/ 215/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 10:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,270,1,N,,2.5,1,,,,,,,,,,N,,16093,1,N,1,-1.2,1,-5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.4,1,,,2,1,1.4,1,,,,,,,,,,,,CLR BLO 120 SLP 254/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 11:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,290,1,N,,3,1,,,,,,,,,,N,,16093,1,N,1,0.5,1,-3.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.4,1,,,2,1,1.4,1,,,,,,,,,,,,CLR BLO 120 SLP 258/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 12:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,330,1,N,,2.5,1,,,,,,,,,,N,,16093,1,N,1,-0.6,1,-4.5,1,,,6,,0,,,,24,,3,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.1,1,,,2,1,2,1,,,,,,,,,,,,CLR BLO 120 SLP 269/ 219 27 20011/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 13:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,50,1,N,,2.5,1,,,,,,,,,,N,,16093,1,N,1,-2.8,1,-6.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.1,1,,,2,1,1.7,1,,,,,,,,,,,,CLR BLO 120 SLP 276/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 14:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,300,1,N,,1.5,1,,,,,,,,,,N,,16093,1,N,1,-1.7,1,-6.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.7,1,,,2,1,1.4,1,,,,,,,,,,,,CLR BLO 120 SLP 276/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 15:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,180,1,N,,2,1,,,,,,,,,,N,,16093,1,N,1,-6.7,1,-9.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.1,1,,,2,1,1,1,,,,,,,,,,,,CLR BLO 120 SLP 285/ 207,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 16:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,210,1,N,,2.5,1,,,,,,,,,,N,,16093,1,N,1,-6.7,1,-8.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.4,1,,,2,1,1.4,1,,,,,,,,,,,,CLR BLO 120 SLP 292,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 17:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,190,1,N,,1.5,1,,,,,,,,,,N,,16093,1,N,1,-2.3,1,-5.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.8,1,,,2,1,2,1,,,,,,,,,,,,CLR BLO 120 SLP 299,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 18:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,170,1,N,,2,1,,,,,,,,,,N,,16093,1,N,1,-1.2,1,-5,1,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.4,1,,,3,1,0.3,1,,,,,,,,,,,,CLR BLO 120 SLP 303/ 222 21,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 19:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,180,1,N,,2,1,,,,,,,,,,N,,16093,1,N,1,1.1,1,-3.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.4,1,,,3,1,0.6,1,,,,,,,,,,,,CLR BLO 120 SLP 306/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 21:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,,1,C,,0,1,,,,,,,,,,N,,16093,1,N,1,2.7,1,-3.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.4,1,,,3,1,0.4,1,,,,,,,,,,,,CLR BLO 120 SLP 304/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 22:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,310,1,N,,2.5,1,,,,,,,,,,N,,16093,1,N,1,3.3,1,-3.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.1,1,,,3,1,0.1,1,,,,,,,,,,,,CLR BLO 120 SLP 301,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/6/1994 23:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,290,1,N,,4.6,1,,,,,,,,,,N,,16093,1,N,1,3.3,1,-3.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.1,1,,,,,,,,,,,,,,,,,,CLR BLO 120 SLP 300/,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/7/1994,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,,1,C,,0,1,,,,,,,,,,N,,16093,1,N,1,2.2,1,-5,1,,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.4,1,,,3,1,0.4,1,,,,,,,,,,,,CLR BLO 120 SLP 304,,,,,9/15/2012 15:38,726835
KRDM,ICAO ,1/7/1994 1:00,SAO  ,44.25,-121.15,1,1,A,,938,RDM,0182,,1,C,,0,1,,,,,,,,,,N,,16093,1,N,1,-1.2,1,-5.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.1,1,,,3,1,0.3,1,,,,,,,,,,,,CLR BLO 120 SLP 303 /,,,,,9/15/2012 15:38,726835
